date,close
2024-08-22,907.7100219726562
2024-08-23,907.260009765625
2024-08-26,883.3099975585938
2024-08-27,889.8800048828125
2024-08-28,888.1300048828125
2024-08-29,887.7100219726562
2024-08-30,903.8699951171875
2024-09-03,845.3900146484375
2024-09-04,811.47998046875
2024-09-05,795.5999755859375
2024-09-06,752.7899780273438
2024-09-09,749.8200073242188
2024-09-10,751.3800048828125
2024-09-11,800.1400146484375
2024-09-12,800.1699829101562
2024-09-13,816.3599853515625
2024-09-16,803.0399780273438
2024-09-17,805.6900024414062
2024-09-18,787.8400268554688
2024-09-19,828.1599731445312
2024-09-20,795.280029296875
2024-09-23,803.5
2024-09-24,814.0
2024-09-25,818.1799926757812
2024-09-26,852.4400024414062
2024-09-27,841.5399780273438
2024-09-30,833.25
2024-10-01,822.3499755859375
2024-10-02,832.1900024414062
2024-10-03,832.4099731445312
2024-10-04,833.0
2024-10-07,817.25
2024-10-08,824.260009765625
2024-10-09,845.9000244140625
2024-10-10,833.969970703125
2024-10-11,840.6900024414062
2024-10-14,872.27001953125
2024-10-15,730.4299926757812
2024-10-16,683.52001953125
2024-10-17,700.5999755859375
2024-10-18,723.260009765625
2024-10-21,714.0999755859375
2024-10-22,720.9099731445312
2024-10-23,708.6199951171875
2024-10-24,710.8099975585938
2024-10-25,711.7000122070312
2024-10-28,708.6500244140625
2024-10-29,715.1400146484375
2024-10-30,683.8300170898438
2024-10-31,672.5499877929688
2024-11-01,674.72998046875
2024-11-04,671.1599731445312
2024-11-05,676.4600219726562
2024-11-06,661.4299926757812
2024-11-07,677.2100219726562
2024-11-08,669.469970703125
2024-11-11,671.3099975585938
2024-11-12,669.1799926757812
2024-11-13,673.4099731445312
2024-11-14,692.9600219726562
2024-11-15,658.6300048828125
2024-11-18,665.22998046875
2024-11-19,662.1599731445312
2024-11-20,658.4299926757812
2024-11-21,672.1599731445312
2024-11-22,672.8800048828125
2024-11-25,684.469970703125
2024-11-26,671.969970703125
2024-11-27,670.47998046875
2024-11-29,686.6099853515625
2024-12-02,711.469970703125
2024-12-03,718.0599975585938
2024-12-04,719.9199829101562
2024-12-05,711.5
2024-12-06,708.97998046875
2024-12-09,706.52001953125
2024-12-10,705.27001953125
2024-12-11,714.4299926757812
2024-12-12,713.0999755859375
2024-12-13,718.5800170898438
2024-12-16,722.3800048828125
2024-12-17,735.1900024414062
2024-12-18,719.489990234375
2024-12-19,710.260009765625
2024-12-20,705.6799926757812
2024-12-23,721.0399780273438
2024-12-24,719.7100219726562
2024-12-26,715.8599853515625
2024-12-27,713.5900268554688
2024-12-30,696.1500244140625
2024-12-31,693.0800170898438
2025-01-02,700.4199829101562
2025-01-03,714.3599853515625
2025-01-06,768.510009765625
2025-01-07,757.5800170898438
2025-01-08,743.97998046875
2025-01-10,739.010009765625
2025-01-13,727.4099731445312
2025-01-14,736.2899780273438
2025-01-15,726.2999877929688
2025-01-16,750.280029296875
2025-01-17,756.3300170898438
2025-01-21,763.0
2025-01-22,766.7100219726562
2025-01-23,746.239990234375
2025-01-24,732.25
2025-01-27,690.1500244140625
2025-01-28,683.3499755859375
2025-01-29,712.6500244140625
2025-01-30,736.989990234375
2025-01-31,739.3099975585938
2025-02-03,731.0599975585938
2025-02-04,731.4099731445312
2025-02-05,742.5900268554688
2025-02-06,739.1300048828125
2025-02-07,727.7000122070312
2025-02-10,744.0800170898438
2025-02-11,752.97998046875
2025-02-12,756.1699829101562
2025-02-13,776.989990234375
2025-02-14,751.5499877929688
2025-02-18,744.219970703125
2025-02-19,744.7999877929688
2025-02-20,743.0900268554688
2025-02-21,737.2100219726562
2025-02-24,735.9600219726562
2025-02-25,730.1900024414062
2025-02-26,746.9299926757812
2025-02-27,697.7000122070312
2025-02-28,709.0800170898438
2025-03-03,699.8599853515625
2025-03-04,708.219970703125
2025-03-05,739.75
2025-03-06,714.8400268554688
2025-03-07,732.219970703125
2025-03-10,683.1099853515625
2025-03-11,690.2100219726562
2025-03-12,703.3699951171875
2025-03-13,694.5900268554688
2025-03-14,714.0
2025-03-17,730.3300170898438
2025-03-18,731.1099853515625
2025-03-19,734.9099731445312
2025-03-20,734.0599975585938
2025-03-21,716.219970703125
2025-03-24,727.8400268554688
2025-03-25,726.739990234375
2025-03-26,705.760009765625
2025-03-27,690.6300048828125
2025-03-28,674.5800170898438
2025-03-31,662.6300048828125
2025-04-01,667.3400268554688
2025-04-02,669.010009765625
2025-04-03,623.219970703125
2025-04-04,605.5499877929688
2025-04-07,615.8400268554688
2025-04-08,595.3699951171875
2025-04-09,687.260009765625
2025-04-10,649.5499877929688
2025-04-11,668.8099975585938
2025-04-14,672.8699951171875
2025-04-15,683.1599731445312
2025-04-16,634.9299926757812
2025-04-17,640.1599731445312
2025-04-21,624.6900024414062
2025-04-22,638.6900024414062
2025-04-23,657.97998046875
2025-04-24,675.0
2025-04-25,677.27001953125
2025-04-28,672.760009765625
2025-04-29,666.1099853515625
2025-04-30,668.0800170898438
2025-05-01,666.719970703125
2025-05-02,690.3300170898438
2025-05-05,683.3599853515625
2025-05-06,679.989990234375
2025-05-07,700.3900146484375
2025-05-08,708.030029296875
2025-05-09,706.2100219726562
2025-05-12,750.2000122070312
2025-05-13,763.9000244140625
2025-05-14,768.9099731445312
2025-05-15,758.3599853515625
2025-05-16,748.0999755859375
2025-05-19,749.1300048828125
2025-05-20,748.760009765625
2025-05-21,737.1699829101562
2025-05-22,740.7000122070312
2025-05-23,732.489990234375
2025-05-27,756.7899780273438
2025-05-28,746.510009765625
2025-05-29,747.0700073242188
2025-05-30,736.77001953125
2025-06-02,746.530029296875
2025-06-03,747.25
2025-06-04,742.780029296875
2025-06-05,747.760009765625
2025-06-06,753.02001953125
2025-06-09,770.2000122070312
2025-06-10,784.969970703125
2025-06-11,784.0900268554688
2025-06-12,786.2100219726562
2025-06-13,761.0
2025-06-16,775.22998046875
2025-06-17,759.8599853515625
2025-06-18,761.6400146484375
2025-06-20,756.530029296875
2025-06-23,779.719970703125
2025-06-24,813.3599853515625
2025-06-25,815.239990234375
2025-06-26,798.0900268554688
2025-06-27,795.9500122070312
2025-06-30,801.3900146484375
2025-07-01,790.469970703125
2025-07-02,799.5900268554688
2025-07-03,794.5
2025-07-07,785.0900268554688
2025-07-08,794.0999755859375
2025-07-09,799.8300170898438
2025-07-10,802.0900268554688
2025-07-11,801.9299926757812
2025-07-14,806.72998046875
2025-07-15,823.02001953125
2025-07-16,754.4500122070312
2025-07-17,744.9099731445312
2025-07-18,734.5800170898438
2025-07-21,719.6799926757812
2025-07-22,705.47998046875
2025-07-23,716.9299926757812
2025-07-24,725.0800170898438
2025-07-25,711.25
2025-07-28,729.989990234375
2025-07-29,718.489990234375
2025-07-30,721.4500122070312
2025-07-31,694.7100219726562
2025-08-01,689.8200073242188
2025-08-04,699.3599853515625
2025-08-05,689.6300048828125
2025-08-06,690.9600219726562
2025-08-07,713.1199951171875
2025-08-08,722.3200073242188
2025-08-11,721.3099975585938
2025-08-12,741.7899780273438
