date,close
2024-09-03,70.0199966430664
2024-09-04,70.87000274658203
2024-09-05,69.88999938964844
2024-09-06,66.19999694824219
2024-09-09,68.93000030517578
2024-09-10,71.5999984741211
2024-09-11,74.88999938964844
2024-09-12,74.30000305175781
2024-09-13,74.4800033569336
2024-09-16,73.4000015258789
2024-09-17,72.7699966430664
2024-09-18,71.55000305175781
2024-09-19,74.87999725341797
2024-09-20,73.87000274658203
2024-09-23,71.80999755859375
2024-09-24,71.19999694824219
2024-09-25,71.18000030517578
2024-09-26,73.44999694824219
2024-09-27,70.98999786376953
2024-09-30,72.12000274658203
2024-10-01,70.30999755859375
2024-10-02,72.04000091552734
2024-10-03,72.23999786376953
2024-10-04,73.41000366210938
2024-10-07,73.72000122070312
2024-10-08,73.11000061035156
2024-10-09,72.83999633789062
2024-10-10,72.54000091552734
2024-10-11,74.01000213623047
2024-10-14,77.68000030517578
2024-10-15,79.41000366210938
2024-10-16,81.68000030517578
2024-10-17,79.91000366210938
2024-10-18,79.8499984741211
2024-10-21,81.83000183105469
2024-10-22,83.3499984741211
2024-10-23,81.83000183105469
2024-10-24,81.93000030517578
2024-10-25,81.61000061035156
2024-10-28,83.44000244140625
2024-10-29,84.87000274658203
2024-10-30,82.80000305175781
2024-10-31,80.11000061035156
2024-11-01,84.7699966430664
2024-11-04,84.37999725341797
2024-11-05,87.19000244140625
2024-11-06,90.62999725341797
2024-11-07,93.94000244140625
2024-11-08,93.80000305175781
2024-11-11,92.25
2024-11-12,92.77999877929688
2024-11-13,90.06999969482422
2024-11-14,90.69999694824219
2024-11-15,87.83000183105469
2024-11-18,88.70999908447266
2024-11-19,89.33999633789062
2024-11-20,89.86000061035156
2024-11-21,92.94000244140625
2024-11-22,92.51000213623047
2024-11-25,92.23999786376953
2024-11-26,93.13999938964844
2024-11-27,90.0999984741211
2024-11-29,92.69000244140625
2024-12-02,96.86000061035156
2024-12-03,95.91000366210938
2024-12-04,118.1500015258789
2024-12-05,113.37000274658203
2024-12-06,113.51000213623047
2024-12-09,107.02999877929688
2024-12-10,106.68000030517578
2024-12-11,111.36000061035156
2024-12-12,109.01000213623047
2024-12-13,120.7699966430664
2024-12-16,124.77999877929688
2024-12-17,112.25
2024-12-18,105.27999877929688
2024-12-19,109.11000061035156
2024-12-20,111.9000015258789
2024-12-23,113.76000213623047
2024-12-24,115.94999694824219
2024-12-26,115.70999908447266
2024-12-27,113.62000274658203
2024-12-30,111.66000366210938
2024-12-31,110.44999694824219
2025-01-02,113.55999755859375
2025-01-03,118.18000030517578
2025-01-06,119.01000213623047
2025-01-07,116.2300033569336
2025-01-08,118.2300033569336
2025-01-10,114.31999969482422
2025-01-13,115.1500015258789
2025-01-14,115.19999694824219
2025-01-15,116.0
2025-01-16,117.58000183105469
2025-01-17,124.76000213623047
2025-01-21,123.77999877929688
2025-01-22,125.20999908447266
2025-01-23,126.05999755859375
2025-01-24,124.0199966430664
2025-01-27,100.33000183105469
2025-01-28,103.87999725341797
2025-01-29,106.79000091552734
2025-01-30,110.33000183105469
2025-01-31,112.86000061035156
2025-02-03,113.55999755859375
2025-02-04,109.69000244140625
2025-02-05,116.45999908447266
2025-02-06,119.23999786376953
2025-02-07,110.62000274658203
2025-02-10,112.80000305175781
