date,close
2024-08-27,170.5500030517578
2024-08-28,169.1999969482422
2024-08-29,169.14999389648438
2024-08-30,171.6999969482422
2024-09-03,160.49000549316406
2024-09-04,160.8699951171875
2024-09-05,163.6999969482422
2024-09-06,156.82000732421875
2024-09-09,162.77999877929688
2024-09-10,162.42999267578125
2024-09-11,170.22999572753906
2024-09-12,171.42999267578125
2024-09-13,172.5
2024-09-16,169.0800018310547
2024-09-17,167.35000610351562
2024-09-18,167.27999877929688
2024-09-19,176.22000122070312
2024-09-20,174.0800018310547
2024-09-23,174.75999450683594
2024-09-24,181.97000122070312
2024-09-25,182.35000610351562
2024-09-26,186.8300018310547
2024-09-27,177.97000122070312
2024-09-30,173.6699981689453
2024-10-01,172.07000732421875
2024-10-02,175.8000030517578
2024-10-03,179.47999572753906
2024-10-04,181.16000366210938
2024-10-07,184.50999450683594
2024-10-08,186.0500030517578
2024-10-09,187.13999938964844
2024-10-10,185.77999877929688
2024-10-11,190.80999755859375
2024-10-14,192.2100067138672
2024-10-15,187.1300048828125
2024-10-16,187.47999572753906
2024-10-17,205.83999633789062
2024-10-18,200.77999877929688
2024-10-21,201.9499969482422
2024-10-22,198.47999572753906
2024-10-23,200.86000061035156
2024-10-24,197.92999267578125
2024-10-25,203.44000244140625
2024-10-28,194.67999267578125
2024-10-29,196.94000244140625
2024-10-30,194.47999572753906
2024-10-31,190.5399932861328
2024-11-01,192.9499969482422
2024-11-04,191.55999755859375
2024-11-05,195.75999450683594
2024-11-06,193.22000122070312
2024-11-07,201.19000244140625
2024-11-08,201.1999969482422
2024-11-11,194.0500030517578
2024-11-12,191.77000427246094
2024-11-13,186.66000366210938
2024-11-14,188.5
2024-11-15,186.00999450683594
2024-11-18,187.47999572753906
2024-11-19,189.6699981689453
2024-11-20,188.36000061035156
2024-11-21,191.24000549316406
2024-11-22,190.0800018310547
2024-11-25,185.0800018310547
2024-11-26,183.83999633789062
2024-11-27,181.19000244140625
2024-11-29,184.66000366210938
2024-12-02,194.39999389648438
2024-12-03,198.88999938964844
2024-12-04,200.69000244140625
2024-12-05,204.3000030517578
2024-12-06,203.02000427246094
2024-12-09,199.1699981689453
2024-12-10,191.94000244140625
2024-12-11,194.60000610351562
2024-12-12,191.4600067138672
2024-12-13,200.99000549316406
2024-12-16,202.22000122070312
2024-12-17,200.66000366210938
2024-12-18,195.55999755859375
2024-12-19,194.63999938964844
2024-12-20,197.2100067138672
2024-12-23,207.36000061035156
2024-12-24,206.3300018310547
2024-12-26,203.05999755859375
2024-12-27,201.6300048828125
2024-12-30,200.38999938964844
2024-12-31,197.49000549316406
2025-01-02,201.5800018310547
2025-01-03,208.61000061035156
2025-01-06,220.00999450683594
2025-01-07,211.4199981689453
2025-01-08,207.1199951171875
2025-01-10,208.3699951171875
2025-01-13,201.36000061035156
2025-01-14,201.4499969482422
2025-01-15,206.8000030517578
2025-01-16,214.7899932861328
2025-01-17,211.5
2025-01-21,218.6999969482422
2025-01-22,223.1999969482422
2025-01-23,224.6199951171875
2025-01-24,221.8800048828125
2025-01-27,192.30999755859375
2025-01-28,202.39999389648438
2025-01-29,202.3300018310547
2025-01-30,208.14999389648438
2025-01-31,209.32000732421875
2025-02-03,199.8000030517578
2025-02-04,204.0500030517578
2025-02-05,208.57000732421875
2025-02-06,210.5
2025-02-07,206.1199951171875
2025-02-10,207.9499969482422
2025-02-11,208.74000549316406
2025-02-12,206.3800048828125
2025-02-13,201.8300018310547
2025-02-14,203.89999389648438
2025-02-18,202.74000549316406
2025-02-19,200.9499969482422
2025-02-20,200.10000610351562
2025-02-21,198.24000549316406
2025-02-24,191.64999389648438
2025-02-25,189.3699951171875
2025-02-26,194.6199951171875
2025-02-27,181.08999633789062
2025-02-28,180.52999877929688
2025-03-03,172.97000122070312
2025-03-04,180.0
2025-03-05,184.27999877929688
2025-03-06,175.85000610351562
2025-03-07,177.10000610351562
2025-03-10,170.64999389648438
2025-03-11,170.97000122070312
2025-03-12,177.1699981689453
2025-03-13,171.58999633789062
2025-03-14,174.08999633789062
2025-03-17,176.24000549316406
2025-03-18,173.1300048828125
2025-03-19,173.75999450683594
2025-03-20,177.47000122070312
2025-03-21,176.72999572753906
2025-03-24,181.16000366210938
2025-03-25,180.89999389648438
2025-03-26,173.5
2025-03-27,168.24000549316406
2025-03-28,165.25
2025-03-31,166.0
2025-04-01,168.63999938964844
2025-04-02,170.38999938964844
2025-04-03,157.3800048828125
2025-04-04,146.8000030517578
2025-04-07,146.1699981689453
2025-04-08,141.3699951171875
2025-04-09,158.75
2025-04-10,151.1300048828125
2025-04-11,157.0800018310547
2025-04-14,155.83999633789062
2025-04-15,157.3300018310547
2025-04-16,151.6699981689453
2025-04-17,151.74000549316406
2025-04-21,147.86000061035156
2025-04-22,151.39999389648438
2025-04-23,157.80999755859375
2025-04-24,164.17999267578125
2025-04-25,165.10000610351562
2025-04-28,163.39999389648438
2025-04-29,164.47999572753906
2025-04-30,166.69000244140625
2025-05-01,172.72000122070312
2025-05-02,179.27999877929688
2025-05-05,176.39999389648438
2025-05-06,172.27999877929688
2025-05-07,174.5399932861328
2025-05-08,175.22000122070312
2025-05-09,176.52000427246094
2025-05-12,186.97999572753906
2025-05-13,193.99000549316406
2025-05-14,194.75999450683594
2025-05-15,194.22000122070312
2025-05-16,194.22000122070312
2025-05-19,193.5
2025-05-20,193.4499969482422
2025-05-21,191.75999450683594
2025-05-22,196.19000244140625
2025-05-23,191.97999572753906
2025-05-27,197.67999267578125
2025-05-28,196.13999938964844
2025-05-29,197.14999389648438
2025-05-30,193.32000732421875
2025-06-02,194.83999633789062
2025-06-03,197.61000061035156
2025-06-04,202.39999389648438
2025-06-05,203.33999633789062
2025-06-06,205.17999267578125
2025-06-09,207.0
2025-06-10,212.4600067138672
2025-06-11,214.10000610351562
2025-06-12,215.42999267578125
2025-06-13,211.10000610351562
2025-06-16,215.67999267578125
2025-06-17,213.89999389648438
2025-06-18,213.5
2025-06-20,209.50999450683594
2025-06-23,210.32000732421875
2025-06-24,220.08999633789062
2025-06-25,222.74000549316406
2025-06-26,224.00999450683594
2025-06-27,228.57000732421875
2025-06-30,226.49000549316406
2025-07-01,224.67999267578125
2025-07-02,233.60000610351562
2025-07-03,234.8000030517578
2025-07-07,229.1699981689453
2025-07-08,227.86000061035156
2025-07-09,231.83999633789062
2025-07-10,229.75999450683594
2025-07-11,230.39999389648438
2025-07-14,228.6699981689453
2025-07-15,236.9499969482422
2025-07-16,237.55999755859375
2025-07-17,245.60000610351562
2025-07-18,240.39999389648438
2025-07-21,238.85000610351562
2025-07-22,234.60000610351562
2025-07-23,240.3300018310547
2025-07-24,241.60000610351562
2025-07-25,245.60000610351562
2025-07-28,242.75
2025-07-29,241.3300018310547
2025-07-30,242.91000366210938
2025-07-31,241.6199951171875
2025-08-01,235.2100067138672
2025-08-04,239.0
2025-08-05,232.47000122070312
2025-08-06,231.3699951171875
2025-08-07,242.6199951171875
2025-08-08,241.8300018310547
2025-08-11,242.08999633789062
2025-08-12,244.2899932861328
2025-08-13,241.44000244140625
2025-08-14,241.0
2025-08-15,238.8800048828125
2025-08-18,241.41000366210938
2025-08-19,232.6999969482422
2025-08-20,228.60000610351562
2025-08-21,227.3300018310547
2025-08-22,232.99000549316406
2025-08-25,235.58999633789062
2025-08-26,238.72000122070312
2025-08-27,239.2899932861328
2025-08-28,238.27000427246094
2025-08-29,230.8699951171875
2025-09-02,228.38999938964844
2025-09-03,231.38999938964844
2025-09-04,235.2100067138672
2025-09-05,243.41000366210938
2025-09-08,247.19000244140625
2025-09-09,250.9199981689453
2025-09-10,260.44000244140625
2025-09-11,258.9100036621094
2025-09-12,259.3299865722656
2025-09-15,261.3800048828125
2025-09-16,262.05999755859375
2025-09-17,262.7900085449219
2025-09-18,268.6400146484375
2025-09-19,264.8699951171875
